country_txt,alpha_3_code,iyear,latitude,longitude,DistributionAddress,num_killed,num_attacked,csn_adults,csn_seniors
Rescue Ministry/Ministerio Rescate Inc.,84167,2012,40.6404635,-74.1325037,2083 Richmond Terrace,18483,2093,14992,1398
Rescue Ministry/Ministerio Rescate Inc.,84167,2013,40.6404635,-74.1325037,2083 Richmond Terrace,30543,3073,25765,1705
Rescue Ministry/Ministerio Rescate Inc.,84167,2014,40.6404635,-74.1325037,2083 Richmond Terrace,27954,2408,24240,1306
Rescue Ministry/Ministerio Rescate Inc.,84167,2015,40.6404635,-74.1325037,2083 Richmond Terrace,16396,1598,13728,1070
Rescue Ministry/Ministerio Rescate Inc.,84167,2016,40.6404635,-74.1325037,2083 Richmond Terrace,14347,1403,12108,836
Rescue Ministry/Ministerio Rescate Inc.,84167,2017,40.6404635,-74.1325037,2083 Richmond Terrace,12321,1587,10023,711
Heritage Health And Housing/Jasmine Court,84329,2003,40.80439,-73.911021,759-767 East 138th Street,24396,0,24396,0
Mt. Gilead Baptist Church,83798,2003,40.8439159,-73.9091398,1682 Morris Avenue,7961,144,4377,3440
Mt. Gilead Baptist Church,83798,2004,40.8439159,-73.9091398,1682 Morris Avenue,7468,673,3478,3317
Mt. Gilead Baptist Church,83798,2005,40.8439159,-73.9091398,1682 Morris Avenue,11372,5980,4950,442
Mt. Gilead Baptist Church,83798,2006,40.8439159,-73.9091398,1682 Morris Avenue,8646,4116,3776,754
Mt. Gilead Baptist Church,83798,2007,40.8439159,-73.9091398,1682 Morris Avenue,10435,5337,4418,680
Mt. Gilead Baptist Church,83798,2008,40.8439159,-73.9091398,1682 Morris Avenue,8546,4189,3392,965
Mt. Gilead Baptist Church,83798,2009,40.8439159,-73.9091398,1682 Morris Avenue,2465,1165,1016,284
Mt. Gilead Baptist Church,83798,2010,40.8439159,-73.9091398,1682 Morris Avenue,7591,3879,3235,477
Mt. Gilead Baptist Church,83798,2011,40.8439159,-73.9091398,1682 Morris Avenue,8775,4683,3624,468
Mt. Gilead Baptist Church,83798,2012,40.8439159,-73.9091398,1682 Morris Avenue,4043,2035,1794,214
Mt. Gilead Baptist Church,83798,2013,40.8439159,-73.9091398,1682 Morris Avenue,6846,3505,3051,290
Mt. Gilead Baptist Church,83798,2014,40.8439159,-73.9091398,1682 Morris Avenue,7002,3508,3114,380
Mt. Gilead Baptist Church,83798,2015,40.8439159,-73.9091398,1682 Morris Avenue,9390,4506,4233,651
Mt. Gilead Baptist Church,83798,2016,40.8439159,-73.9091398,1682 Morris Avenue,1180,514,552,114
City Tabernacle SDA Church,80526,2003,40.8290999,-73.9475052,560-562 West 150th Street,1843,647,740,456
City Tabernacle SDA Church,80526,2004,40.8290999,-73.9475052,560-562 West 150th Street,8388,3285,2792,2311
City Tabernacle SDA Church,80526,2005,40.8290999,-73.9475052,560-562 West 150th Street,7909,2905,2797,2207
City Tabernacle SDA Church,80526,2006,40.8290999,-73.9475052,560-562 West 150th Street,5175,1126,2827,1222
City Tabernacle SDA Church,80526,2007,40.8290999,-73.9475052,560-562 West 150th Street,2644,904,1188,552
City Tabernacle SDA Church,80526,2008,40.8290999,-73.9475052,560-562 West 150th Street,2918,964,1184,770
City Tabernacle SDA Church,80526,2009,40.8290999,-73.9475052,560-562 West 150th Street,8355,3287,3815,1253
City Tabernacle SDA Church,80526,2010,40.8290999,-73.9475052,560-562 West 150th Street,10188,4439,4789,960
City Tabernacle SDA Church,80526,2011,40.8290999,-73.9475052,560-562 West 150th Street,8486,4005,3671,810
City Tabernacle SDA Church,80526,2012,40.8290999,-73.9475052,560-562 West 150th Street,6359,2914,2857,588
City Tabernacle SDA Church,80526,2013,40.8290999,-73.9475052,560-562 West 150th Street,5074,2333,2374,367
City Tabernacle SDA Church,80526,2014,40.8290999,-73.9475052,560-562 West 150th Street,5458,2479,2812,167
City Tabernacle SDA Church,80526,2015,40.8290999,-73.9475052,560-562 West 150th Street,4310,2026,2108,176
City Tabernacle SDA Church,80526,2016,40.8290999,-73.9475052,560-562 West 150th Street,1415,632,720,63
City Tabernacle SDA Church,80526,2017,40.8290999,-73.9475052,560-562 West 150th Street,2672,977,1639,56
St. Vincent Society Of St. Michael,80408,2003,40.676258,-73.8868154,284 Warwick Street,811,325,462,24
St. Vincent Society Of St. Michael,80408,2004,40.676258,-73.8868154,284 Warwick Street,1259,607,640,12
Safe Horizon - Jamaica Community Office,81952,2003,40.658584,-73.83336,99-11 160th Street,139,69,67,3
Safe Horizon - Jamaica Community Office,81952,2004,40.658584,-73.83336,99-11 160th Street,0,0,0,0
Safe Horizon - Jamaica Community Office,81952,2005,40.658584,-73.83336,99-11 160th Street,0,0,0,0
Safe Horizon - Jamaica Community Office,81952,2006,40.658584,-73.83336,99-11 160th Street,0,0,0,0
Safe Horizon - Jamaica Community Office,81952,2007,40.658584,-73.83336,99-11 160th Street,0,0,0,0
Safe Horizon - Jamaica Community Office,81952,2008,40.658584,-73.83336,99-11 160th Street,0,0,0,0
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2003,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",189,57,132,0
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2004,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",1128,283,666,179
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2005,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",1376,343,900,133
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2006,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",4204,1043,2457,704
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2007,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",7991,2100,4147,1744
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2008,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",10459,2480,4944,3035
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2009,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",8666,1488,5145,2033
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2010,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",10087,1643,6887,1557
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2011,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",10537,2240,6692,1605
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2012,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",17786,4416,11004,2366
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2013,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",19344,4973,11544,2827
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2014,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",26530,6307,15129,5094
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2015,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",18857,4361,11085,3411
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2016,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",16649,3874,9551,3224
"Bailey House, Inc/East Harlem Services Food Pantry",84227,2017,40.793058,-73.946748,"104 E. 107 Street, 4th Floor",10820,2209,6717,1894
St. George's Episcopal Church,84230,2003,40.686341,-73.947784,800 Marcy Avenue,8961,3592,4503,866
St. George's Episcopal Church,84230,2004,40.686341,-73.947784,800 Marcy Avenue,12537,4387,6966,1184
St. George's Episcopal Church,84230,2005,40.686341,-73.947784,800 Marcy Avenue,9206,3642,4802,762
St. George's Episcopal Church,84230,2006,40.686341,-73.947784,800 Marcy Avenue,11548,4220,6073,1255
St. George's Episcopal Church,84230,2007,40.686341,-73.947784,800 Marcy Avenue,9334,3425,4839,1070
St. George's Episcopal Church,84230,2008,40.686341,-73.947784,800 Marcy Avenue,8939,3378,4536,1025
St. George's Episcopal Church,84230,2009,40.686341,-73.947784,800 Marcy Avenue,10479,3749,5310,1420
St. George's Episcopal Church,84230,2010,40.686341,-73.947784,800 Marcy Avenue,10962,3597,6186,1179
St. George's Episcopal Church,84230,2011,40.686341,-73.947784,800 Marcy Avenue,5629,2053,3040,536
St. George's Episcopal Church,84230,2012,40.686341,-73.947784,800 Marcy Avenue,7408,2611,4260,537
St. George's Episcopal Church,84230,2013,40.686341,-73.947784,800 Marcy Avenue,9059,2544,4937,1578
St. George's Episcopal Church,84230,2014,40.686341,-73.947784,800 Marcy Avenue,5676,1650,3667,359
St. George's Episcopal Church,84230,2015,40.686341,-73.947784,800 Marcy Avenue,6817,2186,3847,784
St. George's Episcopal Church,84230,2016,40.686341,-73.947784,800 Marcy Avenue,12145,4206,6107,1832
St. George's Episcopal Church,84230,2017,40.686341,-73.947784,800 Marcy Avenue,9359,3363,4604,1392
"Blood Of Jesus Pentecostal Ministry Usa, Inc.",84133,2003,40.8215973,-73.9246669,700 Grand Concourse,9961,2988,3656,3317
"Blood Of Jesus Pentecostal Ministry Usa, Inc.",84133,2004,40.8215973,-73.9246669,700 Grand Concourse,1176,345,410,421
Eben-Ezer Haitian Baptist Church,83940,2003,40.6838217,-74.0043198,1058-60 President Street,14087,6230,5915,1942
Eben-Ezer Haitian Baptist Church,83940,2004,40.6838217,-74.0043198,1058-60 President Street,13538,6601,5522,1415
Eben-Ezer Haitian Baptist Church,83940,2005,40.6838217,-74.0043198,1058-60 President Street,24656,11225,9510,3921
Eben-Ezer Haitian Baptist Church,83940,2006,40.6838217,-74.0043198,1058-60 President Street,27023,10198,10052,6773
Eben-Ezer Haitian Baptist Church,83940,2007,40.6838217,-74.0043198,1058-60 President Street,32932,10007,13177,9748
Eben-Ezer Haitian Baptist Church,83940,2008,40.6838217,-74.0043198,1058-60 President Street,33793,10171,13489,10133
Eben-Ezer Haitian Baptist Church,83940,2009,40.6838217,-74.0043198,1058-60 President Street,41552,12245,16325,12982
Eben-Ezer Haitian Baptist Church,83940,2010,40.6838217,-74.0043198,1058-60 President Street,48286,15126,17465,15695
Eben-Ezer Haitian Baptist Church,83940,2011,40.6838217,-74.0043198,1058-60 President Street,49991,15356,18267,16368
Eben-Ezer Haitian Baptist Church,83940,2012,40.6838217,-74.0043198,1058-60 President Street,50920,15710,18420,16790
Eben-Ezer Haitian Baptist Church,83940,2013,40.6838217,-74.0043198,1058-60 President Street,47345,14560,17370,15415
Eben-Ezer Haitian Baptist Church,83940,2014,40.6838217,-74.0043198,1058-60 President Street,49320,14965,18110,16245
Eben-Ezer Haitian Baptist Church,83940,2015,40.6838217,-74.0043198,1058-60 President Street,47780,14700,18830,14250
Eben-Ezer Haitian Baptist Church,83940,2016,40.6838217,-74.0043198,1058-60 President Street,19950,6400,8000,5550
Eben-Ezer Haitian Baptist Church,83940,2017,40.6838217,-74.0043198,1058-60 President Street,15220,3320,8330,3570
Sunset Club (Catholic Charities),84099,2003,40.5956279,-73.7559899,2028 Seagirt Boulevard,4873,0,4873,0
Sunset Club (Catholic Charities),84099,2004,40.5956279,-73.7559899,2028 Seagirt Boulevard,3615,0,3615,0
Sunset Club (Catholic Charities),84099,2005,40.5956279,-73.7559899,2028 Seagirt Boulevard,2214,0,2214,0
JASA Bayview Senior Center,87218,2003,40.632485,-73.890695,9502 Seaview Avenue,1844,0,0,1844
JASA Bayview Senior Center,87218,2004,40.632485,-73.890695,9502 Seaview Avenue,1891,0,0,1891
JASA Bayview Senior Center,87218,2006,40.632485,-73.890695,9502 Seaview Avenue,16671,0,0,16671
JASA Bayview Senior Center,87218,2007,40.632485,-73.890695,9502 Seaview Avenue,24689,0,0,24689
JASA Bayview Senior Center,87218,2008,40.632485,-73.890695,9502 Seaview Avenue,26345,0,4783,21562
JASA Bayview Senior Center,87218,2009,40.632485,-73.890695,9502 Seaview Avenue,12961,0,2025,10936
RAIN Parkchester Senior Center,84238,2003,40.835224,-73.860667,1380 Metropolitan Avenue,6648,84,1883,4681
RAIN Parkchester Senior Center,84238,2004,40.835224,-73.860667,1380 Metropolitan Avenue,10421,94,3036,7291
Siena House,84224,2003,40.838631,-73.923825,85 West 168th Street,15521,241,15280,0
Siena House,84224,2004,40.838631,-73.923825,85 West 168th Street,16902,1196,15378,328
Siena House,84224,2005,40.838631,-73.923825,85 West 168th Street,16712,1502,15210,0
Siena House,84224,2006,40.838631,-73.923825,85 West 168th Street,18946,3443,15503,0
Siena House,84224,2007,40.838631,-73.923825,85 West 168th Street,22159,7633,14526,0
Siena House,84224,2008,40.838631,-73.923825,85 West 168th Street,22806,8787,14019,0
Siena House,84224,2009,40.838631,-73.923825,85 West 168th Street,22844,8730,14114,0
Siena House,84224,2010,40.838631,-73.923825,85 West 168th Street,19495,5015,14480,0
Siena House,84224,2011,40.838631,-73.923825,85 West 168th Street,18635,5118,13517,0
Siena House,84224,2012,40.838631,-73.923825,85 West 168th Street,19376,5979,13397,0
Siena House,84224,2013,40.838631,-73.923825,85 West 168th Street,18689,5557,13132,0
Siena House,84224,2014,40.838631,-73.923825,85 West 168th Street,20040,6027,14013,0
Siena House,84224,2015,40.838631,-73.923825,85 West 168th Street,21751,6753,14998,0
Siena House,84224,2016,40.838631,-73.923825,85 West 168th Street,19514,5862,13652,0
Siena House,84224,2017,40.838631,-73.923825,85 West 168th Street,15698,6435,9263,0
Westside Federation For Seniors,89097,2003,40.78826,-73.977172,2345 Broadway,17817,0,17817,0
Westside Federation For Seniors,89097,2004,40.78826,-73.977172,2345 Broadway,13467,0,11654,1813
Westside Federation For Seniors,89097,2005,40.78826,-73.977172,2345 Broadway,2411,0,2411,0
Westside Federation For Seniors,89097,2006,40.78826,-73.977172,2345 Broadway,695,0,695,0
Westside Federation For Seniors,89097,2007,40.78826,-73.977172,2345 Broadway,894,0,894,0
Westside Federation For Seniors,89097,2008,40.78826,-73.977172,2345 Broadway,1520,0,1429,91
Westside Federation For Seniors,89097,2009,40.78826,-73.977172,2345 Broadway,8686,0,6177,2509
Westside Federation For Seniors,89097,2010,40.78826,-73.977172,2345 Broadway,7386,0,7386,0
Westside Federation For Seniors,89097,2011,40.78826,-73.977172,2345 Broadway,10386,0,4745,5641
Westside Federation For Seniors,89097,2012,40.78826,-73.977172,2345 Broadway,11271,0,10339,932
Westside Federation For Seniors,89097,2013,40.78826,-73.977172,2345 Broadway,11515,0,11515,0
Westside Federation For Seniors,89097,2014,40.78826,-73.977172,2345 Broadway,13261,0,11828,1433
Westside Federation For Seniors,89097,2015,40.78826,-73.977172,2345 Broadway,8682,0,8682,0
St. Paul Mercy & Grace Food Program,83902,2003,40.6819667,-73.9113519,41 Rockaway Avenue,4570,2010,2445,115
"Garden Of Prayer Cathedral,Cogic Inc",84220,2003,40.846351,-73.898052,1874 Washington Avenue,14393,480,12543,1370
"Garden Of Prayer Cathedral,Cogic Inc",84220,2004,40.846351,-73.898052,1874 Washington Avenue,15475,413,14120,942
"Garden Of Prayer Cathedral,Cogic Inc",84220,2005,40.846351,-73.898052,1874 Washington Avenue,15623,489,13815,1319
"Garden Of Prayer Cathedral,Cogic Inc",84220,2006,40.846351,-73.898052,1874 Washington Avenue,16688,314,14268,2106
"Garden Of Prayer Cathedral,Cogic Inc",84220,2007,40.846351,-73.898052,1874 Washington Avenue,16395,530,11962,3903
"Garden Of Prayer Cathedral,Cogic Inc",84220,2008,40.846351,-73.898052,1874 Washington Avenue,22888,478,20658,1752
"Garden Of Prayer Cathedral,Cogic Inc",84220,2009,40.846351,-73.898052,1874 Washington Avenue,19270,1047,16650,1573
"Garden Of Prayer Cathedral,Cogic Inc",84220,2010,40.846351,-73.898052,1874 Washington Avenue,11970,946,7266,3758
Iglesia Segunda Mission Jerusalem,84144,2003,40.8719113,-73.8754427,3138 Webster Avenue,6475,1318,4925,232
Iglesia Segunda Mission Jerusalem,84144,2004,40.8719113,-73.8754427,3138 Webster Avenue,13902,4262,8075,1565
Iglesia Segunda Mission Jerusalem,84144,2005,40.8719113,-73.8754427,3138 Webster Avenue,4358,991,3251,116
Iglesia Segunda Mission Jerusalem,84144,2006,40.8719113,-73.8754427,3138 Webster Avenue,0,0,0,0
Chambers Memorial Baptist Church/ Fishers of Men,84139,2003,40.8022547,-73.9358516,219 East 123 Street,1495,6,1321,168
Chambers Memorial Baptist Church/ Fishers of Men,84139,2004,40.8022547,-73.9358516,219 East 123 Street,663,0,633,30
Chambers Memorial Baptist Church/ Fishers of Men,84139,2006,40.8022547,-73.9358516,219 East 123 Street,355,0,355,0
Chambers Memorial Baptist Church/ Fishers of Men,84139,2007,40.8022547,-73.9358516,219 East 123 Street,126,0,126,0
Rutgers Thursday Nighters,84216,2003,40.779588,-73.98227,236 West 73rd Street,1951,2,1484,465
Rutgers Thursday Nighters,84216,2004,40.779588,-73.98227,236 West 73rd Street,1899,0,1255,644
Rutgers Thursday Nighters,84216,2005,40.779588,-73.98227,236 West 73rd Street,1650,0,895,755
Rutgers Thursday Nighters,84216,2006,40.779588,-73.98227,236 West 73rd Street,1904,2,876,1026
Rutgers Thursday Nighters,84216,2007,40.779588,-73.98227,236 West 73rd Street,2093,0,989,1104
Rutgers Thursday Nighters,84216,2008,40.779588,-73.98227,236 West 73rd Street,2352,0,1199,1153
Rutgers Thursday Nighters,84216,2009,40.779588,-73.98227,236 West 73rd Street,2288,3,1085,1200
Rutgers Thursday Nighters,84216,2010,40.779588,-73.98227,236 West 73rd Street,2393,0,926,1467
Rutgers Thursday Nighters,84216,2011,40.779588,-73.98227,236 West 73rd Street,2975,0,1338,1637
Rutgers Thursday Nighters,84216,2012,40.779588,-73.98227,236 West 73rd Street,2628,0,1231,1397
Rutgers Thursday Nighters,84216,2013,40.779588,-73.98227,236 West 73rd Street,2763,4,1350,1409
Rutgers Thursday Nighters,84216,2014,40.779588,-73.98227,236 West 73rd Street,2912,0,1424,1488
Rutgers Thursday Nighters,84216,2015,40.779588,-73.98227,236 West 73rd Street,1838,0,908,930
Mt. Gilead Baptist Church,82179,2003,40.8439159,-73.9091398,1682 Morris Avenue,4479,782,1891,1806
Mt. Gilead Baptist Church,82179,2004,40.8439159,-73.9091398,1682 Morris Avenue,4552,932,1788,1832
Mt. Gilead Baptist Church,82179,2005,40.8439159,-73.9091398,1682 Morris Avenue,306,34,258,14
St. John's Lutheran Church,80157,2003,40.833388,-73.902983,1343 Fulton Avenue,3939,1781,1880,278
St. John's Lutheran Church,80157,2004,40.833388,-73.902983,1343 Fulton Avenue,3256,1294,1726,236
St. John's Lutheran Church,80157,2005,40.833388,-73.902983,1343 Fulton Avenue,3189,1307,1712,170
St. John's Lutheran Church,80157,2006,40.833388,-73.902983,1343 Fulton Avenue,655,154,437,64
St. John's Lutheran Church,80157,2007,40.833388,-73.902983,1343 Fulton Avenue,2904,1027,1608,269
St. John's Lutheran Church,80157,2008,40.833388,-73.902983,1343 Fulton Avenue,180,0,0,180
Outreach Ministries Solid Rock Baptist Church,83624,2003,40.6849057,-73.7931121,114-52 Sutphin Boulevard,506,164,261,81
Outreach Ministries Solid Rock Baptist Church,83624,2013,40.6849057,-73.7931121,114-52 Sutphin Boulevard,324,1,229,94
Safe Horizons/Streetwork Project,82264,2003,40.8093846,-73.9487839,209 West 125 Street,19518,6505,13013,0
Safe Horizons/Streetwork Project,82264,2004,40.8093846,-73.9487839,209 West 125 Street,18038,6013,12025,0
Safe Horizons/Streetwork Project,82264,2005,40.8093846,-73.9487839,209 West 125 Street,22715,7516,15199,0
Safe Horizons/Streetwork Project,82264,2006,40.8093846,-73.9487839,209 West 125 Street,3148,552,2596,0
Safe Horizons/Streetwork Project,82264,2007,40.8093846,-73.9487839,209 West 125 Street,13249,549,12700,0
Safe Horizons/Streetwork Project,82264,2008,40.8093846,-73.9487839,209 West 125 Street,33216,13280,19936,0
Safe Horizons/Streetwork Project,82264,2009,40.8093846,-73.9487839,209 West 125 Street,31607,117,31490,0
Safe Horizons/Streetwork Project,82264,2010,40.8093846,-73.9487839,209 West 125 Street,36626,158,36468,0
Safe Horizons/Streetwork Project,82264,2011,40.8093846,-73.9487839,209 West 125 Street,45921,102,45819,0
Safe Horizons/Streetwork Project,82264,2012,40.8093846,-73.9487839,209 West 125 Street,38781,0,38781,0
Safe Horizons/Streetwork Project,82264,2013,40.8093846,-73.9487839,209 West 125 Street,20979,122,20857,0
